"";"sp_01";"sp_02";"sp_03";"sp_04";"sp_05";"sp_06";"sp_07";"sp_08";"sp_09";"sp_10";"enviro";"enviro2";"env";"site"
"21262";0;0;0;0;0;10;0;0;10;0;0,0325271037180189;0,000890460650158252;79,2433887487277;263
"21263";0;0;0;0;0;8;0;0;12;0;0,0465315370796262;0,0390282440832511;91,9907008763403;264
"21264";2;3;3;4;2;5;0;0;1;0;-0,0273104323960172;-0,00791452628704726;24,7772257775068;265
"21265";0;0;0;1;0;9;0;0;10;0;0,0144648784488648;-0,0280914448715514;62,8025362500921;266
"21266";10;1;1;8;0;0;0;0;0;0;-0,0540116538863485;0,0687692470159665;0,472864741459489;267
"21267";7;0;0;9;0;4;0;0;0;0;-0,0397316865866027;0,0215702566042792;13,4709772421047;268
"21268";0;0;0;0;0;8;1;1;10;0;0,0302595827147708;-0,00399737838465145;77,1794139174744;269
"21269";9;1;0;8;0;2;0;0;0;0;-0,0395333209180948;0,0210148019930519;13,6515364283696;270
"21270";0;0;0;0;0;12;0;0;8;0;0,0131107895887395;-0,0293469345570795;61,5699984598905;271
"21271";0;0;0;0;0;8;1;1;10;0;0,0504844441386256;0,0522694581633467;95,5887714866549;272
"21272";0;0;0;0;0;7;1;1;11;0;0,0398425888200791;0,0191053484669652;85,9021923970431;273
"21273";0;0;0;0;0;7;2;0;10;1;0,0259649496899472;-0,0122716500561719;73,270292696543;274
"21274";1;2;1;6;0;9;0;0;1;0;-0,0136646613250823;-0,0278965595000671;37,1980712749064;275
"21275";10;0;0;9;1;0;0;0;0;0;-0,040940216156227;0,0250136439692958;12,3709324747324;276
"21276";0;0;0;0;0;12;0;1;7;0;0,0161557389407134;-0,0263440877655454;64,3416150473058;277
"21277";0;0;0;0;0;9;0;0;11;0;0,0326587815570905;0,00118532521492632;79,3632464017719;278
"21278";8;1;1;7;0;3;0;0;0;0;-0,0321067935410095;0,00219489626892263;20,4114145366475;279
"21279";0;0;0;0;0;9;0;0;11;0;0,026298421066928;-0,0116752493937163;73,5738296993077;280
"21280";0;0;2;1;1;8;1;1;6;0;0,0119637252397375;-0,0303103844808765;60,5259014293551;281
"21281";0;0;0;0;0;8;0;1;10;1;0,0527667386681138;0,0604110135134529;97,666193684563;282
"21282";0;0;0;0;0;9;0;1;9;1;0,0409231846813365;0,0221124539372072;86,8857875466347;283
"21283";0;0;0;0;0;7;0;1;9;3;0,0491626308648885;0,0477203961570632;94,3856120342389;284
"21284";0;0;0;0;0;9;0;0;11;0;0,033440427635521;0,00296056127489004;80,0747272791341;285
"21285";9;0;0;9;0;2;0;0;0;0;-0,0428861250442111;0,0307721443503866;10,5996999423951;286
"21286";11;1;0;8;0;0;0;0;0;0;-0,0512069909149128;0,0583762971699214;3,02576448302716;287
"21287";3;0;2;5;1;9;0;0;0;0;-0,0208943298023707;-0,0189281484540024;30,6173808407038;288
"21288";10;1;0;9;0;0;0;0;0;0;-0,0469297737994715;0,0435834052726102;6,91903315018862;289
"21289";0;0;0;0;0;10;1;1;8;0;0,0273526545380157;-0,00973875529963445;74,5334289036691;290
"21290";5;0;1;8;0;6;0;0;0;0;-0,0202795656615412;-0,0198326352340675;31,1769600957632;291
"21291";0;0;0;0;0;7;1;0;12;0;0,0153801016991529;-0,02717040687484;63,6356036178768;292
"21292";5;1;2;10;0;2;0;0;0;0;-0,0402921507028471;0,0231544802668284;12,9608237184584;293
"21293";0;0;0;0;1;8;0;0;11;0;0,0335164435874988;0,00313547944519881;80,1439195871353;294
"21294";0;0;0;0;0;8;0;0;12;0;0,0421380890751107;0,0255906091179419;87,9916348960251;295
"21295";0;0;0;0;0;8;1;1;9;1;0,0273723561796705;-0,0097018277187636;74,5513620087877;296
"21296";8;2;2;7;0;1;0;0;0;0;-0,0323136061795693;0,00266689911590645;20,2231666306034;297
"21297";5;0;0;7;1;6;0;0;1;0;-0,0247574250715655;-0,0126409877222346;27,1010599797592;298
"21298";0;0;0;0;0;9;1;1;9;0;0,020279459333386;-0,021246074140079;68,0951657705009;299
"21299";0;0;0;0;0;8;0;0;11;1;0,0536486564108616;0,0636544045972901;98,4689452452585;300
"21300";5;1;3;8;0;3;0;0;0;0;-0,023742304713274;-0,0143939483637897;28,0250570969656;301
"21301";2;2;3;3;1;7;1;0;1;0;-0,0217650138484646;-0,0176020120811378;29,8248545732349;302
"21302";0;1;2;2;2;10;0;0;3;0;-0,0136141860312803;-0,0279463543577396;37,2440156061202;303
"21303";9;0;0;11;0;0;0;0;0;0;-0,0351645580240507;0,00947767663921516;17,6281331805512;304
"21304";8;0;0;9;0;3;0;0;0;0;-0,0348417287990049;0,00867798120022951;17,9219833342358;305
"21305";0;0;0;1;1;10;0;0;8;0;0,00449364749940516;-0,0343390075177441;53,7263822974637;306
"21306";10;0;0;10;0;0;0;0;0;0;-0,0458022975460288;0,0398965816441016;7,94530042912811;307
"21307";0;0;0;0;0;10;0;0;9;1;0,025542563278967;-0,0130159336879697;72,885822202079;308
"21308";3;0;2;6;3;6;0;0;0;0;-0,0152541709659107;-0,0262375351999234;35,7512454735115;309
"21309";0;0;0;0;0;11;0;0;9;0;0,00931563668114111;-0,032183974842861;58,1155210500583;310
"21310";11;1;0;7;0;1;0;0;0;0;-0,0523110168428973;0,0624018702106635;2,02084248885512;311
"21311";0;0;0;0;0;8;0;0;12;0;0,0442746857515388;0,0319572994905722;89,9364379467443;312
"21312";0;0;0;0;0;9;1;0;10;0;0,0262164261290138;-0,0118226135300035;73,4991951147094;313
"21313";5;0;2;6;0;6;1;0;0;0;-0,0318881371417318;0,00169910831056939;20,6104430370033;314
"21314";0;1;0;0;0;12;0;0;7;0;0,00658833581855939;-0,0336021574895084;55,6330389343202;315
"21315";0;0;0;0;0;9;0;1;10;0;0,0444489324541425;0,0324905721208167;90,0950432289392;316
"21316";4;4;0;7;2;3;0;0;0;0;-0,0248441196002677;-0,0124879468289715;27,0221476675943;317
"21317";0;0;0;0;0;8;0;0;12;0;0,0532639046089894;0,0622327460296272;98,1187310535461;318
"21318";9;0;1;9;0;1;0;0;0;0;-0,0421236828872444;0,0284843808522882;11,2937007565051;319
"21319";8;2;1;8;0;1;0;0;0;0;-0,0469782722810724;0,0437439839908315;6,87488818075508;320
"21320";9;0;1;7;2;1;0;0;0;0;-0,0309945264532649;-0,000292415618609351;21,4238379150629;321
"21321";0;0;0;0;0;8;0;0;12;0;0,0455101813805954;0,0357842097812097;91,0610281396657;322
"21322";0;0;0;0;0;7;0;1;11;1;0,0400402382452386;0,0196492833044435;86,0820996342227;323
"21323";7;0;1;3;4;5;0;0;0;0;-0,0202762992992469;-0,0198373705229216;31,1799332499504;324
"21324";0;0;0;0;0;6;0;0;12;2;0,0492908975633596;0,0481564891252961;94,5023647509515;325
"21325";0;0;0;0;0;8;2;1;9;0;0,0310296635388786;-0,00237763190850286;77,8803677065298;326
"21326";0;0;1;2;0;11;1;0;5;0;-0,0114305181162107;-0,0299303850408775;39,2316645011306;327
"21327";0;0;3;1;0;11;0;1;4;0;-0,00981106683806987;-0,0311869142143017;40,7057442003861;328
"21328";2;3;1;2;4;7;0;0;1;0;-0,0154254081726071;-0,0260482906228769;35,5953795369714;329
"21329";9;1;1;8;0;1;0;0;0;0;-0,0298563441510304;-0,0027483204715838;22,4598502041772;330
"21330";0;0;0;0;0;10;1;1;8;0;0,0123433646791739;-0,0300016793089079;60,8714621746913;331
"21331";0;0;0;0;0;11;1;0;8;0;0,0132381620637466;-0,0292342878945965;61,685937223956;332
"21332";10;0;1;8;0;1;0;0;0;0;-0,0395497357085112;0,0210606617537336;13,6365951271728;333
"21333";0;1;0;1;1;9;0;0;8;0;0,0041802822480642;-0,0344229145799256;53,4411465749145;334
"21334";2;2;2;5;3;6;0;0;0;0;-0,0166983411439347;-0,0245773618481895;34,4367126002908;335
"21335";0;0;0;0;0;7;1;0;12;0;0,043961681422795;0,0310046872920024;89,6515307482332;336
"21336";0;0;1;4;0;8;2;0;5;0;-0,0144320150477175;-0,0271176563868351;36,4995997864753;337
"21337";0;0;0;0;0;9;1;0;8;2;0,0363908736643522;0,010045620219547;82,7603237237781;338
"21338";0;0;0;1;0;9;0;0;10;0;0,00907936948451025;-0,0323273652535662;57,9004626022652;339
"21339";0;0;2;0;3;7;1;1;6;0;0,00360852158705669;-0,034558354348049;52,9207105515525;340
"21340";0;0;0;1;0;11;1;2;5;0;-0,00554139310722721;-0,0336225275438391;44,592146622017;341
"21341";0;0;0;2;3;9;1;1;4;0;0,00470446371855662;-0,0342787039002739;53,9182743988931;342
"21342";5;2;2;6;1;3;1;0;0;0;-0,0258936906471538;-0,010593544852259;26,066792360507;343
"21343";0;0;0;0;0;10;0;1;8;1;0,022208469165425;-0,0184539741240768;69,8510162066668;344
"21344";4;0;2;5;3;5;0;1;0;0;-0,0208124328583948;-0,0190501638068821;30,6919262278825;345
"21345";0;0;0;0;0;8;1;0;11;0;0,037750569818971;0,0135151831189473;83,9979654643685;346
"21346";0;0;0;0;0;10;0;0;10;0;0,0127241840873848;-0,0296819114848733;61,2180969677866;347
"21347";0;0;0;0;1;8;0;2;9;0;0,0374166353304649;0,0126511259865991;83,6940069217235;348
"21348";0;1;0;0;1;8;0;1;9;0;0,00556869006387309;-0,0339990807211664;54,7049226472154;349
"21349";8;0;0;10;0;2;0;0;0;0;-0,0363664289426549;0,0125188175288793;16,5341493440792;350
"21350";0;0;0;0;0;9;1;0;10;0;0,0195697282718836;-0,0222080216663768;67,4491443904117;351
"21351";0;0;0;0;0;8;1;0;11;0;0,050873030877384;0,0536299788421874;95,9424763685092;352
"21352";0;0;0;0;0;8;1;0;11;0;0,0493937455141509;0,0485069903373169;94,5959804579616;353
"21353";10;0;1;8;0;1;0;0;0;0;-0,0541163304434212;0,0691677605618496;0,377584574744105;354
"21354";6;3;1;5;0;5;0;0;0;0;-0,0334017550943653;0,00519951122291095;19,2326964344829;355
"21355";5;0;2;8;0;5;0;0;0;0;-0,0262820420060583;-0,00987311643502692;25,7133017294109;356
"21356";10;0;0;9;0;1;0;0;0;0;-0,048436798788486;0,0486498552844658;5,54728768765926;357
"21357";8;5;0;7;0;0;0;0;0;0;-0,0363238764498146;0,0124094242593168;16,5728820720688;358
"21358";4;1;2;8;0;5;0;0;0;0;-0,0222994223715365;-0,0167618596543963;29,3384177377447;359
"21359";0;0;1;0;1;9;1;0;8;0;0,0159796112456143;-0,0265354077522497;64,1812976216897;360
"21360";11;0;1;8;0;0;0;0;0;0;-0,0528581299181287;0,0644283058429032;1,52284153737128;361
"21361";10;0;0;10;0;0;0;0;0;0;-0,0447943120979947;0,0366755849694432;8,86280310805887;362
"21362";10;0;0;9;0;1;0;0;0;0;-0,0448193077911858;0,0367546010019017;8,84005117695779;363
"21363";0;0;1;0;0;9;1;0;9;0;0,0116598148303249;-0,0305502629903052;60,2492718258873;364
"21364";0;1;0;1;2;9;4;1;2;0;-0,0091935364340033;-0,0316178619840575;41,2678414024413;365
"21365";7;3;0;8;0;2;0;0;0;0;-0,0328971501576309;0,00401479573694271;19,6920050308108;366
"21366";11;1;1;6;0;1;0;0;0;0;-0,0477394332523463;0,04628569195659;6,18205354548991;367
"21367";6;0;0;11;0;3;0;0;0;0;-0,0235968720910013;-0,0146392004062989;28,1574348220602;368
"21368";0;0;0;0;0;8;1;0;11;0;0,0394733391681309;0,0180964694413467;85,566088790074;369
"21369";0;0;0;0;0;8;0;1;11;0;0,0466758796440336;0,0394925756124691;92,1220863936469;370
"21370";0;1;1;0;0;8;1;2;7;0;0,00433549459376115;-0,0343822111112159;53,5824261372909;371
"21371";0;0;0;1;0;11;0;0;7;1;0,00651984984767621;-0,0336310899787201;55,5707006715238;372
"21372";0;0;0;0;1;10;1;0;8;0;0,00896438709090362;-0,0323957389998035;57,7958017122;373
"21373";0;0;0;0;0;9;0;0;10;1;0,0398595830050914;0,019152009669476;85,9176610829309;374
"21374";3;2;1;7;2;5;0;0;0;0;-0,0226068122947675;-0,0162695795568171;29,0586209623143;375
"21375";9;1;0;9;0;1;0;0;0;0;-0,0541272438628362;0,0692093529901855;0,367650808766484;376
"21376";0;0;0;0;1;11;0;0;8;0;0,015669690285525;-0,0268668063987386;63,8991970103234;377
"21377";0;1;0;0;0;10;0;2;7;0;0,0180461296967416;-0,0241543504932909;66,0623130854219;378
"21378";0;0;0;0;0;7;1;3;9;0;0,0510592790365109;0,0542858063334991;96,1120057851076;379
"21379";8;0;0;8;1;2;0;1;0;0;-0,0312773506953375;0,000331867270224672;21,1664016591385;380
"21380";10;1;0;8;0;1;0;0;0;0;-0,0357527223996784;0,0109533391288152;17,0927659375593;381
"21381";0;0;0;0;1;10;0;2;7;0;-0,00711894283216304;-0,0328707856661071;43,1562071433291;382
"21382";6;1;1;8;0;4;0;0;0;0;-0,0366805993506644;0,0133303916364487;16,2481807405129;383
"21383";0;0;2;4;2;7;1;0;4;0;-0,00407716105558976;-0,0341648888846282;45,9249404957518;384
"21384";4;0;3;4;1;7;1;0;0;0;-0,0241109414107078;-0,0137656822247343;27,6895114220679;385
"21385";0;0;0;0;0;11;0;0;9;0;0,00951901359748334;-0,0320574261644139;58,3006416447461;386
"21386";10;0;1;9;0;0;0;0;0;0;-0,0379581509801721;0,0167015427907855;15,0853097438812;387
"21387";0;0;0;0;0;7;0;3;10;0;0,0364380620557574;0,0101638710237438;82,8032762045041;388
"21388";0;0;0;0;0;10;0;0;9;1;0,0321322674420618;1,35611625883371e-05;78,8839953253046;389
"21389";0;0;1;1;0;9;0;1;8;0;0,00170020640703009;-0,0348452882202543;51,1836970923468;390
"21390";0;0;0;0;0;8;0;0;12;0;0,0399213907312826;0,019321886039563;85,9739205799997;391
"21391";10;0;0;8;0;2;0;0;0;0;-0,0540084899943535;0,06875721368337;0,475744623690844;392
"21392";0;0;0;0;0;9;0;0;11;0;0,0347604164212289;0,00605523569464844;81,2762260204181;393
"21393";0;0;0;0;0;9;1;0;10;0;0,031502139662709;-0,00136336976581293;78,3104315632954;394
"21394";0;0;0;0;1;8;0;0;10;1;0,0390936627155835;0,0170690219579313;85,2204943541437;395
"21395";0;0;0;0;0;8;0;0;11;1;0,0490689937815584;0,0474027650473841;94,3003803724423;396
"21396";0;0;0;2;4;10;0;1;3;0;0,0102351235502294;-0,0315888645255557;58,9524693088606;397
"21397";5;2;2;7;1;2;1;0;0;0;-0,0283176426406331;-0,0059247463310673;23,8604287151247;398
"21398";6;1;1;7;0;5;0;0;0;0;-0,0245178881617643;-0,0130611133637609;27,3190946318209;399
"21399";0;0;0;1;1;12;0;0;6;0;0,0149122638527536;-0,0276485190252012;63,2097616791725;400
"21400";12;0;0;7;0;1;0;0;0;0;-0,0542110842893078;0,0695291566589749;0,291336397640407;401
"21401";6;0;0;9;1;4;0;0;0;0;-0,0233242052493301;-0,0150950382263464;28,4056254662573;402
"21402";8;0;1;8;0;3;0;0;0;0;-0,0344742871620773;0,00777662277081566;18,2564412243664;403
"21403";0;1;2;3;0;11;1;0;2;0;-0,0190311324537581;-0,0215882735172677;32,3133265133947;404
"21404";12;1;0;7;0;0;0;0;0;0;-0,0436646547823905;0,0331500333539174;9,8910556640476;405
"21405";0;0;0;0;0;10;1;0;9;0;-0,00339501578652356;-0,0343664807193798;46,5458523482084;406
"21406";0;1;0;0;1;10;0;0;8;0;-0,00243022469034689;-0,0345961683054606;47,4240380572155;407
"21407";7;2;3;5;1;2;0;0;0;0;-0,0310656406619894;-0,00013596922652775;21,359107340686;408
"21408";0;0;0;0;0;9;0;2;9;0;0,0178296347659534;-0,0244177704153078;65,8652520272881;409
"21409";11;0;0;8;0;1;0;0;0;0;-0,0505443232136565;0,0560008771183859;3,62894719000906;410
"21410";0;0;0;0;0;10;0;0;9;1;0,0518244742834237;0,0570056539182566;96,8085125554353;411
"21411";5;2;1;7;0;5;0;0;0;0;-0,0305990019176108;-0,00115610355555397;21,783857815899;412
"21412";0;0;0;1;1;10;1;0;7;0;0,00376043459886266;-0,0345245939979709;53,0589869478717;413
"21413";0;0;0;0;0;11;0;0;9;0;0,0035355552903397;-0,0345739975492867;52,8542941436172;414
"21414";0;0;0;2;0;8;0;0;9;1;0,0405972193944719;0,0211967691108684;86,5890828426927;415
"21415";0;0;0;0;0;9;1;1;9;0;0,0280689621412868;-0,00837874308785589;75,185436476022;416
"21416";2;1;2;6;2;5;2;0;0;0;-0,0159997488546526;-0,0253986129391391;35,0725950906053;417
"21417";0;0;0;0;2;11;0;1;6;0;-0,00578356564726032;-0,0335184084056557;44,3717129295692;418
"21418";6;2;1;7;0;4;0;0;0;0;-0,0309399479478636;-0,000412245266815827;21,4735171291977;419
"21419";0;0;0;1;5;8;2;1;3;0;0,00383632577547343;-0,034507125205347;53,128065681085;420
"21420";0;0;0;0;1;8;0;0;11;0;0,0362289573668612;0,00964105049868208;82,6129419961944;421
"21421";0;0;0;0;1;10;1;0;8;0;0,016352005988841;-0,0261283414188458;64,5202639978379;422
"21422";2;1;1;3;2;7;1;2;1;0;-0,0115048400596894;-0,0298683270664364;39,16401413735;423
"21423";0;0;0;0;2;11;0;0;7;0;0,00935381185561029;-0,0321604408478956;58,1502693938091;424
"21424";0;0;0;0;1;6;3;1;9;0;0,0243331894676474;-0,0150781152916628;71,7850089771673;425
"21425";0;0;0;0;0;13;0;0;7;0;0,0102621120682046;-0,0315705058665456;58,9770351769403;426
"21426";0;0;1;1;0;10;1;0;7;0;0,00727832768813257;-0,0332924066422767;56,2610930297524;427
"21427";8;0;3;7;0;2;0;0;0;0;-0,0356561683404291;0,0107094359021696;17,1806527301669;428
"21428";0;1;2;3;1;7;1;2;3;0;-0,0100179233961265;-0,0310366087095847;40,5174563173205;429
"21429";0;0;0;0;0;9;0;0;11;0;0,0272580326808322;-0,00991573147051818;74,4473008671775;430
"21430";0;0;0;1;0;11;0;0;8;0;0,00551868527398692;-0,0340166803487893;54,6594065846875;431
"21431";0;0;0;0;0;7;1;0;11;1;0,0210532165033026;-0,0201573023514488;68,7994658946991;432
"21432";8;0;0;10;0;2;0;0;0;0;-0,0257178379285197;-0,0109163068730362;26,2268594931811;433
"21433";0;0;0;0;1;9;0;0;9;1;0,022125551355336;-0,0185793318354195;69,7755415923893;434
"21434";0;0;0;0;0;9;0;0;11;0;0,024729683915636;-0,0144132710521272;72,145911725238;435
"21435";8;1;1;8;0;1;1;0;0;0;-0,0389904461894081;0,019508707135995;14,1456794925034;436
"21436";0;0;0;0;0;9;0;0;10;1;0,0274228754185485;-0,0096070137121219;74,5973463403061;437
"21437";0;0;0;0;0;10;1;0;9;0;0,0241531286882485;-0,0153764204912875;71,6211115242913;438
"21438";0;0;0;1;0;12;0;0;7;0;0,0136331287169169;-0,0288777868127488;62,0454493211582;439
"21439";2;1;2;7;2;5;0;1;0;0;-0,0233051184806301;-0,0151267527515265;28,4229988930747;440
"21440";0;0;1;0;0;10;1;0;8;0;0,0018364940282973;-0,0348332214154345;51,3077507261187;441
"21441";0;0;0;0;0;10;1;0;9;0;0,019951689766065;-0,0216946905493181;67,7968187490478;442
"21442";0;0;0;0;0;9;0;0;11;0;0,0477223587020728;0,0429024396083153;93,0746272671968;443
"21443";2;1;2;7;2;5;1;0;0;0;-0,0182534738921779;-0,0226269059344515;33,021177817136;444
"21444";8;0;0;11;0;1;0;0;0;0;-0,0472936430189045;0,0447921815011754;6,58782699611038;445
"21445";0;0;0;0;0;7;1;1;10;1;0,0545324802904643;0,0669592504430609;99,2734318366274;446
"21446";6;3;2;8;0;1;0;0;0;0;-0,0353007367034794;0,00981719192141761;17,5041787093505;447
"21447";12;0;0;7;0;1;0;0;0;0;-0,0419248927829707;0,0278945629022239;11,474646278657;448
"21448";0;0;0;0;0;8;1;1;10;0;0,0360203230284057;0,00912244653877014;82,4230359168723;449
"21449";0;0;0;0;1;9;2;0;8;0;0,0021782799262012;-0,0347972594699507;51,6188558889553;450
"21450";13;0;0;7;0;0;0;0;0;0;-0,0317551364740198;0,00139917036193747;20,7315047737211;451
"21451";0;0;0;0;0;12;0;0;8;0;-0,000626441314665922;-0,0348513726344162;49,065903108567;452
"21452";0;0;0;0;0;9;0;0;11;0;0,0261874126076132;-0,0118746452715874;73,4727860195562;453
"21453";0;0;0;0;0;8;1;1;10;0;0,0318939691285754;-0,000510416593628146;78,6670880857855;454
"21454";0;0;0;0;0;11;0;0;9;0;0,0102461989627563;-0,0315813367398424;58,9625505264848;455
"21455";0;0;0;0;0;13;0;0;7;0;-0,00801198648079049;-0,0323682554301674;42,3433284042403;456
"21456";9;0;1;10;0;0;0;0;0;0;-0,0405366850732906;0,0238525554858942;12,7382402075455;457
"21457";0;0;0;2;1;11;1;0;5;0;-0,00197619455052604;-0,0346817854493139;47,8373117512092;458
"21458";6;0;0;8;0;5;0;0;1;0;-0,0211994110999398;-0,018469499906205;30,3396854549646;459
"21459";0;0;0;0;0;8;1;0;11;0;0,0334442240245437;0,00296928747389163;80,078182881698;460
"21460";0;0;0;0;0;9;0;1;10;0;0,0340960454518008;0,00448244192766325;80,6714929407462;461
"21461";1;1;0;6;0;11;0;0;1;0;-0,0143159374292459;-0,0272381184813824;36,6052575875074;462
"21462";8;0;0;10;0;2;0;0;0;0;-0,0409694345159095;0,0250981556888001;12,3443369287997;463
"21463";1;3;4;6;3;3;0;0;0;0;-0,0208260964261472;-0,0190298394672241;30,6794891832396;464
"21464";0;0;0;0;0;7;1;1;11;0;0,0484304693464519;0,0452531035838692;93,7191736884415;465
"21465";10;0;1;7;0;2;0;0;0;0;-0,0367858052438268;0,0136037017897955;16,1524187540635;466
"21466";0;0;0;0;0;9;0;0;11;0;0,0359719127439072;0,00900254684550365;82,3789712274447;467
"21467";8;1;0;8;0;3;0;0;0;0;-0,0447161842244494;0,0364288893160822;8,93391775898635;468
"21468";6;1;2;7;1;3;0;0;0;0;-0,0328856780883559;0,00398806806824404;19,7024472989142;469
"21469";4;1;3;4;1;6;0;0;1;0;-0,0195807292443167;-0,0208287895229847;31,8130647996441;470
"21470";10;0;0;9;0;1;0;0;0;0;-0,0344163248346675;0,00763529760112978;18,30920050852;471
"21471";6;2;2;7;0;2;0;1;0;0;-0,0203717726881994;-0,0196986543609788;31,0930301202461;472
"21472";0;0;0;0;0;9;1;0;10;0;0,0413031676750892;0,0231892408630089;87,2316610068083;473
"21473";10;0;2;6;1;1;0;0;0;0;-0,0533444833495571;0,0662472308591982;1,08014608267695;474
"21474";3;0;0;7;2;8;0;0;0;0;-0,0226859291883142;-0,0161418082899429;28,9866060717031;475
"21475";0;0;0;0;0;11;0;1;8;0;0,0425503715206509;0,0267943386010678;88,3669084170833;476
"21476";0;2;1;0;0;10;0;0;7;0;-0,000518549732765441;-0,0348594418896564;49,1641097003594;477
"21477";0;0;0;1;0;9;0;0;10;0;0,0212665523509866;-0,0198497659338843;68,9936514478177;478
"21478";9;1;2;8;0;0;0;0;0;0;-0,0523866343220034;0,0626807036797017;1,95201288443059;479
"21479";1;2;1;1;0;7;2;0;6;0;-0,00547077198885751;-0,0336521195889724;44,6564283687621;480
"21480";0;0;0;1;0;10;0;1;8;0;-0,0013174695769302;-0,0347804301276285;48,4369056532159;481
"21481";0;0;0;0;0;9;0;0;11;0;0,0505927470597384;0,052647589559674;95,6873524934053;482
"21482";4;0;2;1;3;6;3;0;1;0;-0,0155256729561181;-0,0259365322622195;35,5041151167825;483
"21483";10;0;1;6;1;2;0;0;0;0;-0,0429209664807572;0,0308776577366463;10,567986080423;484
"21484";0;0;0;0;0;9;0;0;11;0;0,0388693279116194;0,0164666737697362;85,0162971764803;485
"21485";1;1;2;4;2;5;2;1;2;0;-0,0119133582181104;-0,0295203376645338;38,7921669986099;486
"21486";0;0;0;0;0;7;1;1;11;0;0,0428258849698454;0,0276053584467828;88,6176901403815;487
"21487";1;2;3;6;1;6;1;0;0;0;-0,0168942744090027;-0,0243409120977929;34,2583674704656;488
"21488";0;1;4;2;2;7;0;2;2;0;-0,0118594064288363;-0,0295669629677614;38,8412757543847;489
"21489";0;0;0;0;0;10;0;0;9;1;0,0401996195155151;0,0200898886827899;86,2271738937125;490
"21490";0;0;0;1;0;12;0;0;7;0;0,00543459506656837;-0,0340458832530305;54,5828648144379;491
"21491";8;2;1;9;0;0;0;0;0;0;-0,0457208131946462;0,0396335662849039;8,01947026047856;492
"21492";1;0;0;1;2;11;0;1;4;0;-0,00429975588522136;-0,0340920803814317;45,7223271019757;493
"21493";7;1;3;8;0;1;0;0;0;0;-0,0479639074629832;0,0470429865297345;5,97772947512567;494
"21494";0;0;0;0;0;6;1;2;10;1;0,0537907485167217;0,0641820468173785;98,5982823185623;495
"21495";8;2;0;7;1;2;0;0;0;0;-0,0354656394755923;0,0102300530772758;17,3540785908699;496
"21496";6;1;1;8;0;4;0;0;0;0;-0,0307972075881849;-0,000724655766290255;21,6034442652017;497
"21497";0;0;0;0;0;10;1;0;8;1;0,0030735194473503;-0,0346644294441367;52,4337333859876;498
"21498";8;3;0;6;1;1;1;0;0;0;-0,0383095755065996;0,0176488389294888;14,7654311731458;499
"21499";1;1;4;3;3;5;1;1;1;0;-0,0110602801348996;-0,0302337873920164;39,5686677191406;500
"21500";7;3;3;7;0;0;0;0;0;0;-0,0362015161179141;0,0120955662458229;16,6842586128041;501
"21501";0;0;0;0;0;9;1;0;10;0;0,0140509399032088;-0,0284888188551021;62,4257552903146;502
"21502";0;0;0;0;0;10;1;0;8;1;0,0227254414180665;-0,017661580123611;70,3215819550678;503
"21503";11;0;1;8;0;0;0;0;0;0;-0,0440133685268789;0,0342288347452898;9,57364453934133;504
"21504";9;1;1;6;0;3;0;0;0;0;-0,0299109202519862;-0,00263262244975283;22,4101731786504;505
"21505";0;1;0;2;0;11;0;1;5;0;-0,00167825905995605;-0,0347301516279906;48,1085027800873;506
"21506";0;0;0;1;0;8;1;0;10;0;0,0442395778564034;0,0318501100907065;89,9044815450907;507
"21507";0;0;0;0;0;7;3;1;9;0;0,024084495560193;-0,0154895289534012;71,5586393140256;508
"21508";0;0;0;1;0;10;1;0;8;0;-0,00134285519953816;-0,0347771895084584;48,4137987950817;509
"21509";0;0;0;0;1;10;0;1;8;0;-0,0085713329392062;-0,0320251603129839;41,8341922108084;510
"21510";0;0;0;0;0;11;0;0;9;0;0,00452845724331497;-0,0343292639932014;53,7580673117191;511
"21511";0;0;0;0;1;7;1;1;9;1;0,050310491187624;0,0516638276101651;95,4304335871711;512
"21512";0;0;0;0;0;11;0;0;9;0;0,0215867921418466;-0,0193821598732839;69,2851446103305;513
"21513";9;0;2;7;1;0;0;0;1;0;-0,0341508880834793;0,00699109795840502;18,550810078159;514
"21514";0;0;0;0;1;10;0;0;9;0;-0,00497206308469437;-0,0338511858730281;45,1103701954708;515
"21515";4;1;5;7;1;2;0;0;0;0;-0,0270796589989426;-0,00836046044346201;24,9872835818678;516
"21516";10;0;1;9;0;0;0;0;0;0;-0,032708981690769;0,00357756010229769;19,8632823769003;517
"21517";0;0;0;0;0;9;2;0;9;0;0,0282757496354871;-0,00797946815103255;75,3736614948139;518
"21518";0;0;0;0;1;7;1;1;8;2;0,0371882957692657;0,0120647753557455;83,4861644776538;519
"21519";5;0;0;7;1;6;0;0;1;0;-0,0206489908380012;-0,0192922713587762;30,8406967204064;520
"21520";0;0;0;0;0;9;0;0;11;0;0,0454680969360672;0,0356521023280428;91,0227214451879;521
"21521";0;0;0;0;0;7;1;0;12;0;0,0430533034749935;0,0282787930176088;88,8246942078695;522
"21522";7;1;1;8;0;3;0;0;0;0;-0,0370341067151021;0,0142518164289745;15,9264062996954;523
"21523";0;0;0;0;0;10;0;0;9;1;0,0398620819400462;0,0191588727341078;85,919935698621;524
"21524";1;1;1;4;1;7;0;0;5;0;-0,0115346694554457;-0,0298433114758723;39,1368624055758;525
