"";"site";"env";"sp_01";"sp_02";"sp_03";"sp_04";"sp_05";"sp_06";"sp_07";"sp_08";"sp_09";"sp_10";"enviro";"enviro2"
"262";"334";66,9999610865489;0;0;0;3;3;5;1;6;1;1;0,0204474863756;0,0184562368919372
"263";"335";24,3638393469155;4;5;6;2;2;1;0;0;0;0;8,32224061671936e-05;-0,0158239484722089
"264";"336";11,7609541863203;5;9;6;0;0;0;0;0;0;0;0,00913866362515189;-0,00868560685051323
"265";"337";48,2254386181012;0;0;3;5;2;3;4;0;3;0;-0,0080995776012764;-0,011110178159601
"266";"338";60,467074252665;0;0;2;3;4;5;4;1;0;1;0,00721801695818123;-0,0112842209561271
"267";"339";94,7247298434377;0;0;0;0;0;0;1;5;8;6;-0,00102605784778375;-0,0158059648391447
"268";"34";45,9734017960727;0;1;2;3;4;5;4;1;0;0;0,000167042929592738;-0,0158173921891651
"269";"340";83,1920464290306;0;0;0;0;1;2;0;8;3;6;-0,0228230838926401;0,0240645571537023
"270";"341";5,33149291295558;3;6;10;1;0;0;0;0;0;0;-0,00217157668521921;-0,015582964292758
"271";"342";29,069043463096;3;4;8;1;2;1;0;1;0;0;0,0139689823162008;0,00043068442968563
"272";"343";25,8109591435641;3;6;9;0;2;0;0;0;0;0;-0,00348321378438592;-0,0150725432191143
"273";"344";42,6725916331634;0;1;4;3;5;4;3;0;0;0;0,00214446309499772;-0,0153401246439947
"274";"345";43,8386878930032;1;2;1;6;6;2;1;1;0;0;0,0197470208896216;0,0161869552630619
"275";"346";0,934505206532776;10;5;5;0;0;0;0;0;0;0;-0,0241537681393902;0,0289344044829812
"276";"347";9,04408674687147;0;12;6;1;1;0;0;0;0;0;-0,0040000858200361;-0,0147966014085667
"277";"348";16,1198518238962;3;6;8;1;1;0;1;0;0;0;0,00575960583984235;-0,0128673956168798
"278";"349";72,9942639358342;0;0;0;0;1;3;0;7;4;5;0,0117337680181339;-0,00424694977885881
"279";"35";49,3246701080352;0;2;1;1;7;6;1;1;0;1;0,00840338181521226;-0,00974941770084602
"280";"350";71,6273258440197;0;0;0;0;2;5;4;1;4;4;-0,0172627266783881;0,00674819937283597
"281";"351";43,0098389741033;0;2;3;5;4;2;2;2;0;0;-0,0067128097688777;-0,0126549577527003
"282";"352";71,3918548775837;0;0;0;0;3;6;0;6;1;4;0,000431882909340277;-0,0157893685517665
"283";"353";83,6019079666585;0;0;0;0;0;1;0;11;0;8;0,00811094194261737;-0,0101487344340936
"284";"354";94,2244341596961;0;0;0;0;0;0;0;8;3;9;-0,0184273626874513;0,00996998500215134
"285";"355";61,9822063017637;1;0;1;0;3;4;2;3;5;1;0,00727408231855067;-0,0112166390121777
"286";"356";13,3737835567445;2;8;7;1;2;0;0;0;0;0;-0,0126859748066112;-0,00383294489704677
"287";"357";91,2283802172169;0;0;0;0;2;1;0;5;6;6;0,00299474034154169;-0,0149446080974537
"288";"358";24,9720194842666;0;5;9;4;0;1;1;0;0;0;0,0191098468694256;0,0141901750448499
"289";"359";48,2934079365805;0;4;5;1;4;4;0;2;0;0;0,000258905409042443;-0,0158089295551138
"290";"36";1,1625882005319;3;9;6;0;2;0;0;0;0;0;0,0193296396787696;0,0148717025052751
"291";"360";34,3041032087058;1;2;6;3;3;1;3;1;0;0;0,00514094061082234;-0,0134372813557253
"292";"361";32,3606594232842;0;5;10;1;1;1;1;1;0;0;0,023107857052258;0,0277826344370351
"293";"362";70,4889995977283;0;0;0;0;2;6;1;4;6;1;-0,0151005644459555;0,00133622050894038
"294";"363";27,2795578930527;1;4;6;3;5;0;1;0;0;0;0,0135905298202791;-0,000416919462287226
"295";"364";19,5198421366513;1;7;7;2;3;0;0;0;0;0;-0,0173869059592638;0,00708149615680707
"296";"365";0,113721867091954;3;7;6;4;0;0;0;0;0;0;-0,00186381678048536;-0,0156632828630814
"297";"366";27,6734585640952;1;4;5;7;0;3;0;0;0;0;-0,0209428249028551;0,0176612962198463
"298";"367";94,0525169949979;0;0;0;0;0;0;1;6;3;10;0,0219189686870998;0,0234763154438967
"299";"368";0,322845438495278;3;9;8;0;0;0;0;0;0;0;-0,00922241490682164;-0,00963637597564543
"300";"369";44,8923364980146;0;0;3;2;5;5;3;2;0;0;-0,00424346018057647;-0,0146520273575206
"301";"37";21,0841422667727;2;10;5;1;0;2;0;0;0;0;-0,000294359505993643;-0,015839693483321
"302";"370";86,1325320554897;0;0;0;0;2;2;2;3;5;6;0,00821810449809846;-0,0100039790399794
"303";"371";9,43804257549345;4;6;7;2;1;0;0;0;0;0;0,0196938100779335;0,016017743523962
"304";"372";45,5688844202086;1;1;4;3;3;4;3;1;0;0;-0,0158437857262456;0,00311306602577456
"305";"373";62,304169870913;0;1;3;3;1;5;3;4;0;0;-0,0214863059263617;0,0194546308951079
"306";"374";48,6145898932591;0;2;1;3;4;6;2;0;2;0;-0,00354139765579354;-0,0150435929598614
"307";"375";83,9905911125243;0;0;0;0;0;1;2;2;9;6;-0,00314515567117702;-0,0152301471762985
"308";"376";52,2569648688659;0;1;0;3;4;8;3;1;0;0;0,0167101360499896;0,00724673891283759
"309";"377";86,5853934083134;0;0;0;0;1;1;0;5;3;10;0,0184719007049012;0,0122553576662897
"310";"378";11,6362412460148;3;8;7;1;1;0;0;0;0;0;-0,0216796265291427;0,0201038081510581
"311";"379";96,2719233473763;0;0;0;0;0;1;1;5;5;8;0,0160616994033003;0,00552695786950559
"312";"38";31,841977708973;0;5;6;5;1;1;1;1;0;0;0,0159881649867391;0,00533613206917753
"313";"380";93,8349839765579;0;0;0;0;0;1;0;9;2;8;-0,0108705096301984;-0,00711169257415585
"314";"381";77,3131420370191;0;0;0;1;3;4;0;6;1;5;-0,00273542410288654;-0,0153969155413549
"315";"382";63,4660126175731;0;0;1;4;5;4;3;1;1;1;-0,000336404606116332;-0,015840050339431
"316";"383";76,5334652038291;0;0;0;0;0;2;0;6;5;7;0,00980290025925713;-0,00765100889755673
"317";"384";50,345747731626;0;3;4;3;1;4;2;1;2;0;-0,00857630412670542;-0,0105088200318329
"318";"385";94,1417697817087;0;0;0;0;0;1;0;12;2;5;0,0222254954740285;0,0245651914629518
"319";"386";39,0587670961395;0;2;4;4;4;4;2;0;0;0;-0,0150628795203618;0,00124845498134944
"320";"387";20,7512961700559;0;8;10;1;1;0;0;0;0;0;-0,00109129846705718;-0,0157988424203648
"321";"388";95,4053305322304;0;0;0;0;0;0;0;10;3;7;-0,0137049376836024;-0,00176409814930548
"322";"389";71,1668674135581;0;0;0;0;1;3;4;4;6;2;-0,0175976606921826;0,00765274805807924
"323";"39";39,3889089580625;0;2;7;8;1;0;2;0;0;0;0,0195693353985232;0,0156236613836521
"324";"390";87,3889210633934;0;0;0;0;0;1;0;9;4;6;0,014306303153823;0,00120527712019224
"325";"391";64,7928568301722;0;0;1;1;0;6;3;3;3;3;-0,0101754874849173;-0,00822881047288422
"326";"392";61,9275863980874;0;0;3;1;2;8;1;3;2;0;0,0215934509529297;0,0223362616211815
"327";"393";89,1136528225616;0;0;0;0;0;0;0;7;7;6;-0,0232718432113402;0,025675538051888
"328";"394";34,9603387294337;0;2;4;6;3;3;1;1;0;0;0,0240251025140686;0,0312579241238098
"329";"395";43,6951383715495;0;2;5;1;5;4;2;0;1;0;-0,0037822463708985;-0,0149180547841807
"330";"396";19,6566260419786;2;6;8;2;1;1;0;0;0;0;-0,0148743344794636;0,000812722879913732
"331";"397";20,9890022641048;2;7;5;2;3;1;0;0;0;0;0,0202375540383454;0,0177679735769332
"332";"398";39,3775344127789;0;3;5;3;3;3;3;0;0;0;-0,0222930448263704;0,0222028552079873
"333";"399";28,1666696770117;1;9;5;1;3;1;0;0;0;0;0,0104672927481556;-0,00654630284882055
"334";"4";5,56494703050703;3;7;9;0;1;0;0;0;0;0;0,00812385240944821;-0,0101313912585528
"335";"40";88,1402715342119;0;0;0;0;0;0;0;11;1;8;-0,0128662530442672;-0,00347888450303274
"336";"400";80,4188093170524;0;0;0;0;0;3;1;6;4;6;-0,0190707547144097;0,0118418988161174
"337";"401";1,33755479473621;3;11;6;0;0;0;0;0;0;0;-0,00111899591672918;-0,0157956149116645
"338";"402";73,5329603077844;0;0;1;1;0;5;0;2;7;4;0,00490765970792157;-0,0136364390613801
"339";"403";65,6425887485966;0;0;0;0;4;2;1;3;6;4;0,0217729789280548;0,0229629442445966
"340";"404";22,2801807802171;2;7;7;2;0;1;1;0;0;0;0,0160953461801472;0,00561455850800876
"341";"405";6,40378226526082;4;9;5;0;1;1;0;0;0;0;-0,0222360301811287;0,0220052468452978
"342";"406";3,36123763117939;4;7;8;0;1;0;0;0;0;0;-0,0105498432361003;-0,00763660477400048
"343";"407";24,0068566752598;1;10;9;0;0;0;0;0;0;0;-0,0121538243360158;-0,00484806444635803
"344";"408";42,7284175762907;0;2;3;4;5;3;1;2;0;0;-0,00385270712278016;-0,0148795922583239
"345";"409";43,5340844327584;0;1;4;4;5;3;1;2;0;0;-0,00327862856064704;-0,0151700828440408
"346";"41";86,2364265369251;0;0;0;0;0;0;0;10;1;9;-0,0244007025732406;0,0298689327888696
"347";"410";0,567422225140035;6;6;8;0;0;0;0;0;0;0;-0,0204082903938049;0,0159430897972328
"348";"411";55,2838160190731;0;1;3;1;4;5;2;2;2;0;-0,0169248343693701;0,00585365474251298
"349";"412";48,1050588889048;0;1;3;5;3;3;2;2;1;0;0,0110748958860655;-0,00547485215727849
"350";"413";39,2518651206046;1;1;2;3;5;4;2;2;0;0;0,0104019412756274;-0,00665806322941222
"351";"414";20,1534276129678;1;8;5;1;2;2;0;1;0;0;-0,00368667754594522;-0,0149689672529418
"352";"415";28,1635819002986;2;5;4;3;3;1;2;0;0;0;0,0102860170260682;-0,00685464709346608
"353";"416";42,1762766083702;0;0;3;5;8;3;1;0;0;0;0,0162971243097052;0,00614365515154679
"354";"417";68,9278050791472;0;0;1;2;3;1;5;3;3;2;0,0215266793414296;0,0221044819838071
"355";"418";79,077314818278;0;0;0;0;0;3;1;5;5;6;0,0056535713947559;-0,0129693717779018
"356";"419";86,6253571584821;0;0;0;0;0;0;0;11;1;8;-0,018276745850968;0,00954123882911094
"357";"42";4,20114495791495;1;10;8;0;1;0;0;0;0;0;0,0200516979024119;0,0171644661201596
"358";"420";85,3028102545068;0;0;0;0;0;0;1;6;4;9;-0,012566841073924;-0,00406409636912498
"359";"421";76,8718357430771;0;0;0;0;3;2;1;6;4;4;-0,00108553407488507;-0,015799498862952
"360";"422";93,8098775688559;0;0;0;0;0;0;0;8;2;10;-0,00797258124243484;-0,0112643072070117
"361";"423";13,2211388554424;3;6;5;2;3;1;0;0;0;0;-0,00892935423995271;-0,0100402850284358
"362";"424";26,0456767631695;2;8;5;1;2;1;1;0;0;0;0,00984153411438743;-0,00758868459610293
"363";"425";48,7145066261292;0;1;2;3;4;6;2;2;0;0;-0,0114308213666274;-0,00615542628801298
"364";"426";39,398447284475;0;2;4;5;4;2;2;0;1;0;-0,0152509918083099;0,00168879483677396
"365";"427";11,2008572090417;0;8;11;1;0;0;0;0;0;0;-0,0248047808089376;0,0314189953153895
"366";"428";78,6888611270115;0;0;0;0;1;1;2;3;6;7;-0,0112369008999874;-0,00649200764367971
"367";"429";62,207278329879;0;1;0;1;4;4;6;0;3;1;0,0214420431393295;0,0218117044722557
"368";"43";82,4432036373764;0;0;0;0;0;1;0;7;1;11;-0,0247018275937409;0,0310216083981398
"369";"430";81,9369805976748;0;0;0;0;1;1;3;4;5;6;-0,00275990888287225;-0,0153876963472919
"370";"431";15,6579490983859;1;8;9;1;1;0;0;0;0;0;0,0175429708905142;0,00955321988965804
"371";"432";99,1882337024435;0;0;0;0;0;0;1;6;4;9;-0,0202143427726451;0,0153308474787306
"372";"433";70,5439132172614;0;0;0;1;0;5;1;7;4;2;-0,00242683890249119;-0,01550497162499
"373";"434";4,15419780183583;3;10;7;0;0;0;0;0;0;0;0,00581207664788303;-0,0128162747819831
"374";"435";17,0957871479914;1;7;9;1;1;1;0;0;0;0;-0,000927413615860106;-0,0158154544713574
"375";"436";56,4112581545487;1;0;2;3;3;2;3;3;2;1;0,0164884761467608;0,00665136618674747
"376";"437";45,233539189212;1;1;3;3;5;4;0;2;1;0;0,000865756863078912;-0,0157194651950855
"377";"438";17,4402384785935;1;7;9;2;0;1;0;0;0;0;0,0177659181747379;0,0101892875079282
"378";"439";14,024381316267;2;10;6;0;2;0;0;0;0;0;-0,0191321518974003;0,0120239553980808
"379";"44";88,7290149228647;0;0;0;0;0;2;0;9;2;7;0,022534674726826;0,0256785565067247
"380";"440";91,4889177773148;0;0;0;0;1;0;0;8;1;10;0,0213349498857591;0,0214428675927596
"381";"441";53,7746465066448;0;1;4;2;2;3;6;1;1;0;0,0132011142916515;-0,00126541033886206
"382";"442";94,3967253435403;0;0;0;0;0;1;1;7;2;9;0,00638406117128682;-0,0122307367683676
"383";"443";80,7214652886614;0;0;0;0;1;2;0;7;5;5;0,0128172731194075;-0,00207826396417668
"384";"444";35,3696168633178;0;3;4;4;5;2;1;1;0;0;-7,51506964921453e-05;-0,015833300287321
"385";"445";79,1669102618471;0;0;0;0;0;1;0;10;3;6;0,0214859830036666;0,0219635617778785
"386";"446";73,7448622938246;0;0;0;1;0;5;0;5;5;4;-0,00563182199130826;-0,0136479829008711
"387";"447";53,0045773135498;0;1;1;1;7;5;2;3;0;0;-0,0146447370888865;0,00028971625680179
"388";"448";38,3932755328715;0;4;4;2;7;2;1;0;0;0;0,0221080441180097;0,0241462110349583
"389";"449";88,6658554896712;0;0;0;0;0;2;0;5;3;10;0,0101752538890151;-0,0070404914986953
"390";"45";89,8574785096571;0;0;0;0;1;1;3;6;3;6;0,018161501298318;0,0113372500655329
"391";"450";42,9754913318902;0;1;5;3;5;3;1;0;2;0;0,00703727724270117;-0,0114986995655217
"392";"451";44,4436065619811;1;1;3;1;4;5;3;1;1;0;0,00562668157712575;-0,0129949495394122
"393";"452";26,0981872444972;0;4;5;7;3;1;0;0;0;0;0,0190106006072418;0,0138849410409401
"394";"453";19,6556397015229;2;7;6;2;1;1;1;0;0;0;-0,00764951122057239;-0,011644892749674
"395";"454";16,6979748057202;1;4;11;1;2;1;0;0;0;0;-0,00334929914395064;-0,0151371384245662
"396";"455";62,5828811200336;0;0;0;2;4;9;3;1;0;1;-0,0151836519922093;0,00153051974368857
"397";"456";69,8865981539711;0;0;0;0;8;1;3;3;3;2;-0,0145277124680369;2,63528998658416e-05
"398";"457";70,1648861402646;0;0;0;3;0;5;5;2;1;4;-0,00547489027898416;-0,0137767689408583
"399";"458";14,7738623665646;1;8;9;0;2;0;0;0;0;0;-0,0109940891045272;-0,00690505504381099
"400";"459";64,4566490314901;0;0;2;2;5;1;3;4;3;0;0,0147300592578503;0,00220387755337747
"401";"46";9,88933176267892;5;6;7;1;1;0;0;0;0;0;-0,0242022780211406;0,0291172292696205
"402";"460";65,2753608068451;0;0;0;0;0;4;3;3;5;5;0,0113401004401715;-0,00498886868735771
"403";"461";30,1091733854264;1;2;8;2;3;3;1;0;0;0;0,00745560709652874;-0,0109944131067483
"404";"462";77,978762309067;0;0;0;3;1;2;2;5;4;3;-0,013892054905694;-0,00136632381197137
"405";"463";37,8230086993426;1;3;3;3;5;2;2;1;0;0;-0,0217081335136215;0,0202000360842091
"406";"464";2,69570408854634;1;9;8;2;0;0;0;0;0;0;-0,0232060026938204;0,0254371847238311
"407";"465";83,766149263829;0;0;0;0;1;0;1;7;3;8;-0,0130419984830517;-0,00312877419558576
"408";"466";28,7774273892865;1;6;9;2;1;1;0;0;0;0;-0,00382522356223376;-0,0148946882399789
"409";"467";0,519879930652678;1;10;9;0;0;0;0;0;0;0;-0,00342858729261497;-0,0150992357138002
"410";"468";69,1310039488599;0;0;1;2;3;2;2;4;5;1;-0,0245814204756978;0,0305589801214421
"411";"469";34,857394406572;0;4;4;6;4;1;0;1;0;0;0,00235590001501784;-0,0152524629601722
"412";"47";32,3105623945594;1;5;6;2;1;3;0;2;0;0;-0,00117825982505914;-0,0157883011527132
"413";"470";87,0483895298094;0;0;0;0;0;0;0;7;2;11;-0,00553675828168713;-0,0137264624465749
"414";"471";18,9758924068883;1;8;5;2;4;0;0;0;0;0;-0,0149390725853787;0,00096169982827451
"415";"472";8,94449958577752;1;8;8;1;1;1;0;0;0;0;-0,0109956092418234;-0,0069024981674216
"416";"473";52,5841482914984;0;0;1;4;5;2;5;2;1;0;-0,0040970469990074;-0,0147401262104085
"417";"474";52,8077769558877;0;1;2;6;2;2;7;0;0;0;0,00907294550356365;-0,00878417094115045
"418";"475";19,2844433709979;0;9;8;2;1;0;0;0;0;0;0,0140696307327887;0,000659918907133633
"419";"476";47,4308328703046;0;2;1;6;4;4;3;0;0;0;0,017785592650186;0,0102457965032805
"420";"477";86,4309259457514;0;0;0;0;0;1;1;8;3;7;0,0171344921783501;0,0084082457884504
"421";"478";93,6227871105075;0;0;0;0;0;1;0;9;1;9;0,0129838556557981;-0,00172835952946416
"422";"479";92,7961298497394;0;0;0;0;1;1;0;7;3;8;0,021322589799435;0,021400415421691
"423";"48";30,6597190676257;0;5;6;3;2;4;0;0;0;0;-0,0183518940644205;0,00975470700864462
"424";"480";47,7905011735857;0;1;4;4;4;3;4;0;0;0;-0,012038270965157;-0,0050625680447817
"425";"481";60,2026510983706;0;0;2;3;2;4;2;3;1;3;-0,000878223805109019;-0,0158196110098327
"426";"482";57,9464637674391;0;2;2;2;1;5;6;0;2;0;-0,00546459470414457;-0,0137850817392273
"427";"483";66,4972349302843;0;0;0;3;1;2;0;8;4;2;-0,0193464949585431;0,012664209033868
"428";"484";88,2689790567383;0;0;0;0;1;0;0;8;2;9;0,0138783918580767;0,000225728894967758
"429";"485";27,8702364303172;0;8;6;2;1;2;1;0;0;0;0,00576437616339019;-0,0128627660341916
"430";"486";33,0505646765232;0;2;7;4;5;1;1;0;0;0;0,015477467182794;0,00403445828137843
"431";"487";12,9291265737265;2;9;6;2;1;0;0;0;0;0;-0,0171522327940445;0,00645368642065854
"432";"488";58,0694601405412;0;0;2;2;2;6;5;0;3;0;0,0239703977567591;0,031046922397734
"433";"489";22,4748695734888;3;8;7;0;2;0;0;0;0;0;0,00986856853069493;-0,00754493204974355
"434";"49";25,1471578143537;2;8;2;2;4;0;1;1;0;0;-0,0228156220277665;0,0240380395768523
"435";"490";63,5597486048937;0;0;0;2;3;4;3;4;3;1;-0,0164443735644718;0,0046127901328211
"436";"491";15,4106148751453;3;5;6;3;3;0;0;0;0;0;0,00291094884101357;-0,0149886679095536
"437";"492";18,1855556089431;1;5;11;3;0;0;0;0;0;0;-0,00259193205531133;-0,0154490365476827
"438";"493";43,6517063993961;0;0;3;7;2;3;3;2;0;0;-0,0162747974056184;0,00418355779113852
"439";"494";26,3898361241445;2;7;4;2;2;2;1;0;0;0;-0,0179564513442649;0,00864142561262894
"440";"495";88,2240010658279;0;0;0;0;0;0;0;10;1;9;0,0201799626375232;0,0175803795487837
"441";"496";10,323089081794;0;9;9;1;1;0;0;0;0;0;0,00161292373291486;-0,015529243964732
"442";"497";38,5882512899116;0;4;3;4;3;4;2;0;0;0;0,0216114996761617;0,0223990340608747
"443";"498";48,5236172098666;0;3;2;2;6;3;2;2;0;0;0,0148790592255083;0,00256175715636771
"444";"499";12,6052720006555;1;8;9;0;2;0;0;0;0;0;-0,00744802030536702;-0,0118738893348594
"445";"5";0,645424774847925;6;6;5;1;0;0;2;0;0;0;0,0141137392898514;0,000760884878046491
"446";"50";29,0000446373597;1;5;2;9;2;1;0;0;0;0;0,0114444214912276;-0,00479465083250304
"447";"500";92,6892625400797;0;0;0;0;0;1;0;6;6;7;0,00123381247911863;-0,0156368055774888
"448";"51";62,0079279644415;1;0;0;1;6;1;1;5;3;2;-0,00595944883731589;-0,0133665509662063
"449";"52";41,4391039172187;0;0;7;4;2;4;3;0;0;0;0,0187901463807373;0,0132125075602095
"450";"53";88,5218163020909;0;0;0;0;0;2;0;7;0;11;-0,00370358716630286;-0,014960064248133
"451";"54";69,0969376359135;0;0;0;3;2;5;0;4;2;4;-0,00298082223740061;-0,01530022570063
"452";"55";45,6913525238633;0;1;3;4;3;4;4;1;0;0;-0,0120124196331051;-0,00511026697110635
"453";"56";46,3408790994436;1;3;2;2;5;3;3;0;1;0;-0,0151841375755441;0,00153165848643135
"454";"57";20,352787990123;4;6;6;2;1;1;0;0;0;0;-0,0166402197783009;0,00511418168427431
"455";"58";62,4864923534915;0;1;0;3;3;5;3;1;2;2;0,0059492884361855;-0,0126805332607493
"456";"59";83,5070149041712;0;0;0;0;1;4;0;6;4;5;0,00954496704135137;-0,00806105358137476
"457";"6";27,7401679428294;1;7;7;4;0;1;0;0;0;0;0,00968197045396174;-0,00784456616356428
"458";"60";95,0649323873222;0;0;0;0;0;0;0;8;4;8;-0,0175874757986611;0,00762498016663869
"459";"61";17,9511184571311;0;8;9;3;0;0;0;0;0;0;0,00687175944087587;-0,0116905787252734
"460";"62";45,4096002969891;1;1;3;1;3;5;5;0;0;1;0,00727481782892166;-0,0112157491114599
"461";"63";62,376953009516;0;0;1;3;3;5;3;2;0;3;-0,0100377789144764;-0,00844107511145906
"462";"64";2,50044134445488;1;8;6;3;2;0;0;0;0;0;0,013528804502026;-0,000553012593984383
"463";"65";95,6125125288963;0;0;0;0;0;0;0;4;7;9;-0,00624019578342943;-0,0131118707343748
"464";"66";74,4125391589478;0;0;0;3;0;2;1;5;6;3;-0,0235336502066069;0,0266301109856758
"465";"67";36,7172707803547;0;5;4;3;3;5;0;0;0;0;0,0163779816205206;0,00635748555329966
"466";"68";45,164254354313;0;1;3;5;3;3;1;3;1;0;-0,0106934081733298;-0,00740360968959106
"467";"69";15,2836574940011;1;9;5;3;1;1;0;0;0;0;-0,0246048259294324;0,0306487288727305
"468";"7";48,2708120718598;0;2;4;4;3;4;3;0;0;0;0,0091729819404936;-0,00863386449665824
"469";"70";14,0859099105;1;8;9;0;1;1;0;0;0;0;-0,00770019153821302;-0,011586282520054
"470";"71";33,5716330911964;0;5;6;4;3;2;0;0;0;0;0,0179938548870451;0,0108477240966507
"471";"72";85,1649810560048;0;0;0;0;1;2;0;3;7;7;-0,0155187826326951;0,0023253117787117
"472";"73";81,1792733846232;0;0;0;0;0;3;0;9;1;7;-0,0204573179537215;0,0160987999177912
"473";"74";29,1376628447324;1;5;8;2;1;1;2;0;0;0;0,00102683189203447;-0,0156859289333971
"474";"75";85,9475535806268;0;0;0;0;2;0;1;7;2;8;0,00113692608110421;-0,0156606441615398
"475";"76";49,699250026606;0;0;2;3;5;4;2;2;1;1;-0,0153668805128434;0,00196285955323129
"476";"77";30,8394627645612;2;0;5;4;3;3;2;1;0;0;-0,00151018671363683;-0,0157370611024716
"477";"78";9,14730385411531;2;11;6;0;0;0;1;0;0;0;0,0176898726012652;0,00997144565574619
"478";"79";45,9570469101891;0;0;3;2;6;5;1;2;1;0;0,0212304836629037;0,0210848276051566
"479";"8";14,0067748259753;1;9;7;1;2;0;0;0;0;0;0,0208235136485209;0,0197064815197254
"480";"80";91,2698962725699;0;0;0;0;0;0;0;10;3;7;-0,00133311911681527;-0,015766565541698
"481";"81";81,4368550898507;0;0;0;0;1;1;1;6;3;8;0,00477748206355374;-0,0137438301871066
"482";"82";6,49575267452747;3;8;8;0;1;0;0;0;0;0;0,00366674290465963;-0,0145510528746041
"483";"83";97,5972435437143;0;0;0;0;0;0;0;6;4;10;0,0078763562816631;-0,0104592680765565
"484";"84";55,1484550349414;0;1;2;2;6;5;2;0;2;0;0,0185947609225986;0,0126229698910737
"485";"85";43,8240797258914;0;1;5;5;4;3;1;1;0;0;-0,0111400255746898;-0,00665792131027294
"486";"86";83,9527402771637;0;0;0;0;2;1;0;4;6;7;-0,00858970833812818;-0,010491391549833
"487";"87";80,0440719816834;0;0;0;0;0;3;0;7;1;9;-0,0184956540579872;0,0101655665555309
"488";"88";39,2621589126065;0;3;4;8;0;2;1;2;0;0;0,00372729500781767;-0,0145120800412254
"489";"89";94,6063872426748;0;0;0;0;0;0;2;8;4;6;-0,0137962080478023;-0,00157076771680278
"490";"9";71,2413898436353;0;1;0;0;2;3;2;7;3;2;0,0064302081513213;-0,0121812386556751
"491";"90";90,1072655105963;0;0;0;0;0;3;2;6;4;5;-0,0172739974202888;0,00677834928798266
"492";"91";91,1889892769977;0;0;0;0;0;2;0;7;4;7;-0,0159078717912759;0,0032703736873723
"493";"92";72,1957789268345;0;0;0;0;1;2;0;8;3;6;-0,00337068105296037;-0,0151270150648665
"494";"93";56,9954270729795;0;1;2;2;4;5;2;3;1;0;-0,011868838545298;-0,00537326652808911
"495";"94";76,946905720979;0;0;1;1;1;2;0;6;2;7;0,0185726178961275;0,0125565388390818
"496";"95";29,8005845397711;1;7;6;2;3;1;0;0;0;0;-0,0197786272633374;0,0139771209035937
"497";"96";73,7238520290703;0;0;0;2;0;3;1;5;7;2;-0,00586346070485437;-0,0134507647054593
"498";"97";27,2672731895;1;7;8;0;1;1;1;0;0;1;-0,000972200199158565;-0,0158113368860925
"499";"98";96,5241070836782;0;0;0;0;0;0;0;8;2;10;-0,0186550902675454;0,0106250540089653
"500";"99";83,5560219362378;0;0;0;0;1;1;1;8;3;6;0,0207709020129456;0,0195302075588551
