"";"sp_01";"sp_02";"sp_03";"sp_04";"sp_05";"sp_06";"sp_07";"sp_08";"sp_09";"sp_10";"enviro";"enviro2";"env";"site"
"21262";0;7;6;3;3;0;1;0;0;0;-0,036819273781425;0,0117664472034478;16,5198974544182;263
"21263";5;4;6;1;4;0;0;0;0;0;-0,0407790154416462;0,0225353263801237;12,8779475111514;264
"21264";5;3;6;0;5;0;1;0;0;0;-0,040731123572793;0,0223984618469151;12,9219957860187;265
"21265";0;5;5;7;2;1;0;0;0;0;-0,0219606461083853;-0,0187651990993455;30,186036019586;266
"21266";0;0;1;0;4;5;2;4;2;2;0,019461679544674;-0,0215245624160656;68,283985205926;267
"21267";0;0;0;1;0;4;1;2;10;2;0,0328455578679127;0,00349634694734128;80,5937314173207;268
"21268";0;1;3;1;5;1;1;6;2;0;0,000620499527977606;-0,0352991869588257;50,9549167007208;269
"21269";0;0;1;3;7;3;1;3;1;1;0,000212578662554824;-0,0353200289480741;50,579733797349;270
"21270";0;1;3;3;5;4;3;1;0;0;-0,00399130655123135;-0,0348499315522773;46,7132342047989;271
"21271";7;8;4;0;0;1;0;0;0;0;-0,0503170926941627;0,0530230121581796;4,10535503178835;272
"21272";0;2;2;4;4;6;0;1;1;0;-0,0139641208744324;-0,0287402477725736;37,540794769302;273
"21273";0;3;2;6;5;1;1;1;1;0;-0,0129323795704483;-0,02969820747267;38,4897329844534;274
"21274";0;4;4;1;3;7;0;1;0;0;-0,0134721959923213;-0,0292063751059157;37,993239890784;275
"21275";0;0;0;1;0;2;0;5;5;7;0,0436199936093983;0,0328340947347113;90,5034576077014;276
"21276";0;1;1;3;4;4;1;3;0;3;0,00301890202496872;-0,0349388748484748;53,1608338002115;277
"21277";0;3;7;6;2;2;0;0;0;0;-0,0355929946241579;0,00865612650142335;17,6477607572451;278
"21278";1;5;3;2;5;2;1;1;0;0;-0,0232971990695084;-0,0166572875170136;28,9567490108311;279
"21279";0;0;0;0;0;1;1;2;9;7;0,0395988307075573;0,0209255370917749;86,8050158256665;280
"21280";0;2;4;7;3;3;0;1;0;0;-0,0217418184076334;-0,0190982941686455;30,387301556766;281
"21281";0;1;5;3;3;4;4;0;0;0;-0,00412298733765095;-0,0348150382886669;46,5921215480193;282
"21282";0;0;1;6;4;6;0;3;0;0;-0,00098702997562752;-0,0353131974875662;49,4764005532488;283
"21283";0;0;3;3;2;5;2;2;2;1;0,01332684245085;-0,0287634161599202;62,6415035687387;284
"21284";0;2;3;3;5;6;1;0;0;0;-0,00237113277850766;-0,0351789844615112;48,2033798471093;285
"21285";0;1;1;1;8;6;2;1;0;0;-0,00323356996109087;-0,0350269115024801;47,4101581377909;286
"21286";1;6;4;5;2;1;1;0;0;0;-0,0365049761441573;0,0109591405151162;16,8089709244668;287
"21287";0;0;1;0;2;3;2;4;2;6;0,0296220352659139;-0,00368697758349817;77,6289147790521;288
"21288";0;0;0;0;2;1;2;7;4;4;0,0263873731520054;-0,0101571589338442;74,6538526378572;289
"21289";0;3;3;5;3;5;1;0;0;0;-0,00578195942779006;-0,0342704960810962;45,0662913732231;290
"21290";0;0;0;0;0;2;0;7;5;6;0,0484232251991057;0,0485560500247961;94,9212026316673;291
"21291";0;0;0;0;0;1;0;3;7;9;0,0465617515758602;0,0422696211104369;93,209122819826;292
"21292";0;0;1;1;3;3;0;4;3;5;0,0199000558839078;-0,0209055024974308;68,6871793586761;293
"21293";0;0;0;0;0;0;0;7;9;4;0,0402773440406266;0,0228548136732722;87,4290746171027;294
"21294";0;0;1;0;0;4;0;8;4;3;0,0340513017800955;0,00637189858643452;81,7027075449005;295
"21295";0;5;7;3;5;0;0;0;0;0;-0,028724615781542;-0,00680071384744578;23,9649132592604;296
"21296";0;2;4;5;7;2;0;0;0;0;-0,028341048430093;-0,00756564346267164;24,3176971562207;297
"21297";0;5;4;5;3;2;1;0;0;0;-0,0306911345811124;-0,0027157217827768;22,1562187420204;298
"21298";0;0;0;1;0;1;0;7;8;3;0,0373990039125648;0,0148942566486115;84,7817376023158;299
"21299";0;0;0;0;1;1;1;4;4;9;0,0440771612884076;0,0342603086823586;90,9239349886775;300
"21300";0;0;0;0;1;0;0;4;9;6;0,0437127719336705;0,0331223385361564;90,5887899454683;301
"21301";2;5;7;3;3;0;0;0;0;0;-0,0311167629874753;-0,00179560836598898;21,7647494282573;302
"21302";0;0;0;1;2;3;0;4;7;3;0,0254187456567105;-0,0119508426035739;73,7629629904404;303
"21303";0;0;0;0;0;2;0;7;6;5;0,0269033172166671;-0,00917468642053931;75,1283892663196;304
"21304";0;0;0;0;1;0;0;7;4;8;0,0417858379796686;0,0272605913584966;88,8165033655241;305
"21305";1;2;3;2;2;7;2;0;0;1;-0,00476576976247261;-0,0346271256173953;46,0009260568768;306
"21306";8;3;7;0;1;1;0;0;0;0;-0,0435057537744161;0,030595018143369;10,3700453881174;307
"21307";0;0;0;2;4;6;0;4;3;1;0,0149965466125827;-0,0270566073693942;64,1772045055404;308
"21308";0;0;0;0;0;3;1;5;4;7;0,0490123358996534;0,0505965496959724;95,4630338586867;309
"21309";0;0;0;0;3;8;0;4;5;0;0,0194028685538082;-0,0216065803234233;68,2298941304907;310
"21310";0;0;1;0;1;8;0;5;3;2;0,0160260682465297;-0,0259060389571305;65,1241011917591;311
"21311";0;0;3;5;4;3;3;2;0;0;-0,00633486525270646;-0,0340458072968744;44,5577593753114;312
"21312";0;0;1;2;2;2;1;5;4;3;0,0127848080550258;-0,0292751453535895;62,1429705061018;313
"21313";0;0;0;3;5;4;0;5;2;1;0,0135065285919841;-0,0285891950726672;62,8067688783631;314
"21314";5;9;5;0;1;0;0;0;0;0;-0,0491407959201167;0,0489156089656751;5,18724732100964;315
"21315";0;0;0;0;1;4;0;8;5;2;0,0222558502243938;-0,0173461965202528;70,853907847777;316
"21316";0;1;5;6;5;1;1;1;0;0;-0,0159443706784637;-0,0266909059360584;35,7194712385535;317
"21317";0;2;3;4;6;3;2;0;0;0;-0,0153112562971914;-0,0273762394525512;36,3017746014521;318
"21318";6;4;8;0;2;0;0;0;0;0;-0,0413925099831946;0,0243028940612551;12,3136893846095;319
"21319";0;0;0;0;0;0;0;6;6;8;0,0525638064400736;0,0634172373462395;98,7294787541032;320
"21320";2;9;3;1;5;0;0;0;0;0;-0,0339019914471155;0,00454135402579352;19,2030513426289;321
"21321";0;1;3;5;4;2;4;1;0;0;-0,0130225285313577;-0,0296175038363791;38,406818988733;322
"21322";0;0;0;0;1;2;1;2;6;8;0,0341690217044543;0,006658149954577;81,8109797779471;323
"21323";0;0;0;0;0;4;0;6;3;7;0,0323174008462237;0,00226910787188212;80,1079619908705;324
"21324";0;0;1;2;2;3;5;2;4;1;0,0146577053984711;-0,0274189088135741;63,8655572198331;325
"21325";4;7;6;0;1;1;1;0;0;0;-0,0429593298578742;0,0289378117903135;10,8726156875491;326
"21326";1;3;7;2;5;1;1;0;0;0;-0,0271125608172069;-0,00994559654653268;25,4475916735828;327
"21327";4;7;7;0;1;1;0;0;0;0;-0,0434874243015911;0,0305390861719832;10,3869038168341;328
"21328";0;4;4;5;3;4;0;0;0;0;-0,0203171659395034;-0,0211841587251206;31,6976175876334;329
"21329";0;4;5;4;5;1;1;0;0;0;-0,0270548726351504;-0,0100547349455449;25,5006500519812;330
"21330";6;9;3;0;2;0;0;0;0;0;-0,0509020247202427;0,0551018758896446;3,56736711692065;331
"21331";1;7;6;1;2;3;0;0;0;0;-0,0209636437049649;-0,0202554082771412;31,1030233278871;332
"21332";0;8;9;1;1;1;0;0;0;0;-0,0368977600512377;0,0119691365220144;16,4477101527154;333
"21333";0;0;0;0;0;0;0;4;10;6;0,0519404184527656;0,0611023458701813;98,1561211869121;334
"21334";6;5;8;0;1;0;0;0;0;0;-0,045456246360383;0,0366825609452788;8,57609088998288;335
"21335";0;0;0;9;5;5;1;0;0;0;-0,00193960698050854;-0,0352353497061967;48,6002732533962;336
"21336";0;0;3;2;5;4;0;2;3;1;0,0153433290270518;-0,0266774156598476;64,4961556652561;337
"21337";0;2;6;4;4;3;1;0;0;0;-0,0192324594449033;-0,0226761459121725;32,6952702365816;338
"21338";5;9;6;0;0;0;0;0;0;0;-0,0491632163012972;0,0489929827436121;5,1666263025254;339
"21339";0;5;8;1;3;3;0;0;0;0;-0,0306460432790305;-0,00281244928045245;22,1976912114769;340
"21340";1;2;3;2;5;2;3;1;1;0;-0,0179920616642799;-0,0242803998826675;33,8361190631986;341
"21341";1;0;2;0;4;7;1;2;1;2;0,0156147349070774;-0,0263747179278245;64,7457796847448;342
"21342";1;5;5;2;4;3;0;0;0;0;-0,0302472434568245;-0,00366168017506719;22,5644850870594;343
"21343";0;0;0;2;4;6;1;2;2;3;0,0145013129961385;-0,0275833932577735;63,7217161944136;344
"21344";0;0;0;1;1;2;1;6;6;3;0,0320480597608171;0,00165084812138855;79,8602370545268;345
"21345";0;3;0;3;4;5;4;1;0;0;-0,00281407201893291;-0,0351074453290261;47,7959889918566;346
"21346";0;0;1;0;1;2;1;6;5;4;0,0303851290570161;-0,00205281938201753;78,3307659672573;347
"21347";0;0;0;3;4;5;0;4;3;1;0,0242473099405534;-0,0140315212277319;72,6855416316539;348
"21348";8;8;4;0;0;0;0;0;0;0;-0,04660305463205;0,0403872612910567;7,52132048364729;349
"21349";0;0;0;0;4;3;1;6;6;0;0,0229689426462395;-0,0161914965402097;71,5097705600783;350
"21350";0;1;5;5;4;5;0;0;0;0;-0,0140299233841732;-0,0286765996134808;37,480273284018;351
"21351";0;0;0;0;2;0;0;3;5;10;0,041079842360592;0,0251786132184916;88,1671678973362;352
"21352";0;0;0;0;2;2;0;9;5;2;0,0367000727693679;0,0130495643466615;84,1388996457681;353
"21353";0;0;0;0;2;1;2;4;6;5;0,0433766447100095;0,0320809476534327;90,2796388370916;354
"21354";8;8;4;0;0;0;0;0;0;0;-0,0503399106682357;0,0531036547303351;4,08436832949519;355
"21355";0;0;0;0;1;1;0;11;3;4;0,0391681943926517;0,0197179442421066;86,4089405164123;356
"21356";0;0;0;0;1;1;0;4;10;4;0,0507622270496059;0,056802228789401;97,0724863233045;357
"21357";0;0;0;0;0;4;1;4;3;8;0,041816560498394;0,0273519915063874;88,8447602279484;358
"21358";0;0;0;0;2;4;0;4;6;4;0,0412975803388653;0,0258169659990799;88,3674311684445;359
"21359";0;0;0;0;1;2;0;11;4;2;0,0256324909730321;-0,0115607335770746;73,9595540333539;360
"21360";0;1;4;8;3;2;0;1;1;0;-0,00934580511660809;-0,0324431584608493;41,7884645052254;361
"21361";0;4;5;1;7;2;0;1;0;0;-0,0204123696918052;-0,0210492400361659;31,6100544761866;362
"21362";0;0;0;0;0;0;0;4;9;7;0,0471534431367794;0,0442412961310491;93,7533277785406;363
"21363";0;0;0;0;1;2;0;2;6;9;0,0533443780917189;0,0663545289793316;99,4474051054567;364
"21364";0;5;3;4;4;3;1;0;0;0;-0,0179651512629685;-0,0243139993779419;33,8608697522432;365
"21365";0;0;0;0;0;7;1;5;2;5;0,0417468546623259;0,027144711152938;88,7806486804038;366
"21366";0;0;0;0;2;2;0;9;5;2;0,0317759399805519;0,00103141505292886;79,6099564293399;367
"21367";0;0;0;0;1;1;0;8;7;3;0,0458950329248047;0,0400775746009715;92,595912120305;368
"21368";0;3;3;6;5;2;1;0;0;0;-0,014964206382143;-0,0277398971881479;36,6209717933089;369
"21369";0;2;3;5;5;4;1;0;0;0;-0,00733279285828134;-0,0335855998716391;43,639921117574;370
"21370";0;0;0;1;0;1;0;3;6;9;0,0440150966733404;0,0340658210730774;90,8668514108285;371
"21371";0;0;0;4;4;4;2;4;2;0;0,00553667332019226;-0,0341233688972862;55,4765396751463;372
"21372";6;8;3;0;3;0;0;0;0;0;-0,0505760091298583;0,0539402260326654;3,86721810791641;373
"21373";0;0;1;2;1;7;1;5;1;2;0,00519558595685316;-0,0342600746558947;55,162826506421;374
"21374";0;2;5;4;5;3;0;1;0;0;-0,0218899385944127;-0,0188731986160777;30,2510688547045;375
"21375";0;0;0;0;0;1;0;4;9;6;0,0520710471850006;0,0615851492362899;98,2762662228197;376
"21376";1;4;5;4;6;0;0;0;0;0;-0,0162444030442389;-0,0263562365325346;35,4435181710869;377
"21377";2;10;6;1;1;0;0;0;0;0;-0,0420909536915802;0,0263475826967955;11,6712997434661;378
"21378";0;0;0;0;0;1;0;5;5;9;0,0538590690527401;0,0683148619840056;99,9207891989499;379
"21379";0;0;6;3;7;2;0;1;1;0;-0,0117031898539791;-0,0307413201157369;39,6202732576057;380
"21380";0;0;0;0;1;1;1;4;4;9;0,0459593977613278;0,0402878245601904;92,6551113137975;381
"21381";0;3;7;4;4;1;0;1;0;0;-0,0186885362929788;-0,0233930051518976;33,1955404719338;382
"21382";0;1;0;5;2;3;0;4;4;1;0,012966584432066;-0,0291058455011799;62,3101582983509;383
"21383";8;7;3;0;1;1;0;0;0;0;-0,0433757338863591;0,0301987784049805;10,489630443044;384
"21384";4;9;3;0;4;0;0;0;0;0;-0,0497260490380247;0,0509469811348771;4,64896408375353;385
"21385";0;0;0;0;1;0;0;3;6;10;0,0456236091472766;0,0391941791354891;92,3462716396898;386
"21386";11;5;3;0;1;0;0;0;0;0;-0,0469596588516392;0,0415581906042344;7,19333577435464;387
"21387";0;3;3;7;5;1;0;1;0;0;-0,0187615984044122;-0,0232979288134016;33,1283420091495;388
"21388";0;0;0;0;0;0;0;2;7;11;0,0502065073930083;0,0548080240791954;96,5613663196564;389
"21389";0;5;3;7;1;4;0;0;0;0;-0,0278147013091711;-0,0085983929691345;24,8018019367009;390
"21390";1;0;0;0;4;5;1;5;2;2;0,0116855224117987;-0,0302492314211068;61,1319087678567;391
"21391";0;2;3;4;4;5;1;0;1;0;-0,0157156200656255;-0,0269417914711603;35,9298633178696;392
"21392";5;9;5;0;1;0;0;0;0;0;-0,0541577195893029;0,0671144166552407;0,572960218414664;393
"21393";0;0;1;3;6;3;0;5;2;0;0,0116084895356408;-0,0303142897940801;61,0610582167283;394
"21394";7;7;5;0;1;0;0;0;0;0;-0,0452584055951511;0,0360528450651861;8,75805381219834;395
"21395";0;0;0;1;1;1;1;3;7;6;0,0387943691302894;0,0186802848639764;86,0651168506593;396
"21396";0;0;0;0;0;0;0;6;6;8;0,0445843355768192;0,0358598046168511;91,3904056651518;397
"21397";1;1;9;4;2;2;1;0;0;0;-0,0360053431089424;0,00969014627553561;17,2685055760667;398
"21398";0;0;0;0;1;3;0;3;9;4;0,0373714141149685;0,0148207844456276;84,7563620423898;399
"21399";0;0;0;0;0;0;0;4;5;11;0,0511780460044289;0,058308669880348;97,454933449626;400
"21400";0;0;0;0;1;1;0;9;4;5;0,0354077520808336;0,00972964244438892;82,9502950189635;401
"21401";1;6;5;3;2;2;1;0;0;0;-0,033089445362896;0,0026360218321307;19,9503859970719;402
"21402";0;1;0;4;3;6;4;1;0;1;0,000686727451481334;-0,0352946938507697;51,0158294579014;403
"21403";0;0;0;0;3;4;0;5;6;2;0,0210563478067499;-0,0192074888901399;69,7506722994149;404
"21404";1;4;7;5;3;0;0;0;0;0;-0,0256912768767635;-0,0125660132573468;26,7548095202073;405
"21405";9;4;5;0;1;1;0;0;0;0;-0,0520155932793177;0,0591263436177941;2,54316874779761;406
"21406";0;0;3;1;6;5;2;1;1;1;0,00856979456906277;-0,0325461699859493;58,2662357483059;407
"21407";0;0;3;6;5;3;2;1;0;0;-0,00776944232900872;-0,0333621046224278;43,2383152423427;408
"21408";7;5;7;0;1;0;0;0;0;0;-0,0474391738282507;0,0431468674651279;6,75230459310114;409
"21409";3;10;5;0;1;1;0;0;0;0;-0,0423133262116846;0,0270058101035978;11,466773878783;410
"21410";0;1;1;2;8;5;1;2;0;0;-0,00435541078634866;-0,0347504603300528;46,3783513987437;411
"21411";5;10;5;0;0;0;0;0;0;0;-0,0403545348803444;0,0213279004220397;13,268361100927;412
"21412";0;3;6;5;3;3;0;0;0;0;-0,0268490467485327;-0,0104422142344191;25,6899572443217;413
"21413";0;0;0;2;4;2;3;3;1;5;0,0200442593528763;-0,0206988955836869;68,8198096817359;414
"21414";0;0;0;0;1;1;0;3;9;6;0,0420673547335294;0,0281006038302751;89,0754268039018;415
"21415";0;0;1;1;4;2;0;6;4;2;0,0249804623996788;-0,012740663108841;73,359854449518;416
"21416";0;4;4;4;5;2;1;0;0;0;-0,0259957145090083;-0,0120167338298385;26,4748047338799;417
"21417";0;0;0;0;2;4;0;6;5;3;0,0268632367343199;-0,00925168236527554;75,0915254699066;418
"21418";0;4;4;3;6;2;0;1;0;0;-0,0248607181080457;-0,0140312416204932;27,5187112390995;419
"21419";0;0;0;0;0;3;1;6;5;5;0,0335959589881638;0,00527389115423031;81,2839085934684;420
"21420";0;0;0;0;0;4;0;5;4;7;0,0433351820696117;0,031953040976625;90,2415038086474;421
"21421";0;0;0;0;0;3;0;4;6;7;0,0496843931706708;0,0529542926763596;96,0811547236517;422
"21422";0;1;0;2;3;2;0;9;1;2;0,0203959099386689;-0,0201889099438182;69,1432383144274;423
"21423";0;4;4;2;5;5;0;0;0;0;-0,019870855817123;-0,021808112602453;32,108108792454;424
"21424";0;3;5;3;5;4;0;0;0;0;-0,0269719730234745;-0,0102111583141804;25,5768964998424;425
"21425";0;4;1;4;7;2;0;2;0;0;-0,0163507575734981;-0,0262360771370042;35,3456991957501;426
"21426";0;5;3;5;6;0;1;0;0;0;-0,0337030144056466;0,00407046166102977;19,3860593484715;427
"21427";0;1;4;7;2;2;3;1;0;0;-0,0118340935799485;-0,0306353116869518;39,4998752977699;428
"21428";8;4;5;0;2;1;0;0;0;0;-0,0429939743851855;0,029042256120555;10,8407515799627;429
"21429";0;0;0;3;1;7;0;4;2;3;0,0172684837617194;-0,0244178305093686;66,2668058183044;430
"21430";0;2;1;6;3;3;0;2;2;1;0,00152351915836494;-0,0352112294125493;51,7854638863355;431
"21431";2;6;9;1;1;0;1;0;0;0;-0,0277964933469716;-0,00863376867593226;24,8185486067086;432
"21432";0;0;0;0;5;3;0;4;4;4;0,0271682325053713;-0,00866292101605415;75,3720436012372;433
"21433";0;0;0;0;2;2;0;5;6;5;0,0356551129826154;0,0103559718392528;83,1778038060293;434
"21434";0;4;2;7;5;1;1;0;0;0;-0,0133019318104052;-0,0293637273559438;38,1498394068331;435
"21435";0;1;4;4;2;4;4;1;0;0;-0,0151772505062112;-0,0275176665266426;36,4250256679952;436
"21436";7;4;8;0;1;0;0;0;0;0;-0,0460727428978791;0,0386625693318195;8,00907169468701;437
"21437";0;0;0;1;1;3;0;8;3;4;0,0330263652989732;0,00392100401791734;80,760028026998;438
"21438";0;0;0;0;1;4;0;7;7;1;0,0249888110150379;-0,0127257450533891;73,3675330411643;439
"21439";0;4;4;8;4;0;0;0;0;0;-0,0290693458562314;-0,00610436629806302;23,647849727422;440
"21440";0;0;0;0;0;1;0;6;7;6;0,0404636916980285;0,0233903656876759;87,6004668185487;441
"21441";0;0;0;2;1;9;0;4;3;1;0,0191012116669138;-0,0220234302380692;67,9524469189346;442
"21442";0;1;4;5;6;3;0;1;0;0;-0,018736374494639;-0,0233307955257607;33,151541557163;443
"21443";0;0;0;1;2;4;0;7;3;3;0,0325480267730492;0,00280257210652075;80,3200788795948;444
"21444";0;2;0;2;1;6;0;7;1;1;0,0106728945773213;-0,0310709812362051;60,2005500579253;445
"21445";0;0;0;0;3;4;0;5;5;3;0,0300832947646084;-0,00270411294704742;78,0531555879861;446
"21446";0;0;0;0;0;3;1;3;7;6;0,0465398446023873;0,0421970960558576;93,1889740051702;447
"21447";1;0;0;1;6;5;1;3;3;0;-0,00143263971582525;-0,0352847613009124;49,06655352097;448
"21448";0;0;0;1;1;2;1;1;9;5;0,0357714022206175;0,0106519155360427;83,2847601734102;449
"21449";0;2;0;4;7;3;1;2;1;0;0,00482625451182876;-0,0343988315755863;54,823136003688;450
"21450";1;4;9;2;3;1;0;0;0;0;-0,0324819866085234;0,00124206932894752;20,5090927425772;451
"21451";0;0;0;0;1;4;0;1;5;9;0,0470020085198564;0,0437343201556283;93,6140466481447;452
"21452";0;0;0;3;6;6;1;2;1;1;0,00706203088356539;-0,0334114411500829;56,8794786464423;453
"21453";2;5;7;1;2;1;2;0;0;0;-0,0349176492756138;0,00698855596017408;18,2689058128744;454
"21454";0;1;4;5;2;2;3;1;2;0;-0,0040895252352996;-0,0348240213040846;46,6228981269524;455
"21455";12;4;4;0;0;0;0;0;0;0;-0,0512333686275005;0,0562902059391436;3,26261543668807;456
"21456";0;0;0;0;0;2;0;10;3;5;0,0427449955190485;0,0301455640314731;89,6986830746755;457
"21457";6;4;7;0;3;0;0;0;0;0;-0,0459226641876488;0,0381780871518299;8,1471057375893;458
"21458";5;6;5;0;4;0;0;0;0;0;-0,049732254965391;0,0509686511364962;4,64325621724129;459
"21459";0;0;0;0;0;1;0;5;6;8;0,0497106245301031;0,0530469658400282;96,1052808677778;460
"21460";0;0;0;1;3;7;1;3;2;3;0,0133185915756003;-0,0287713613109573;62,633914873004;461
"21461";0;0;0;1;1;3;0;5;3;7;0,0425595802278651;0,0295828002882679;89,5281484117731;462
"21462";0;1;0;3;6;5;1;0;4;0;0,00241393745338807;-0,0350680864755283;52,6044210651889;463
"21463";0;0;0;0;1;2;0;10;4;3;0,0280208679574024;-0,00698213218110495;76,1562502244487;464
"21464";0;0;0;0;1;2;0;4;7;6;0,0405833376417459;0,0237355142939242;87,7105104969814;465
"21465";0;3;9;4;4;0;0;0;0;0;-0,0346731409876545;0,00639275855660386;18,4937909245491;466
"21466";5;7;7;0;1;0;0;0;0;0;-0,0479762980556417;0,0449456993253269;6,25828763004392;467
"21467";0;0;0;0;0;0;1;5;9;5;0,0506900939122193;0,0565421461416784;97,0061422791332;468
"21468";0;4;4;6;4;2;0;0;0;0;-0,0183815046620262;-0,0237884253893906;33,4779310738668;469
"21469";0;7;6;0;5;2;0;0;0;0;-0,0303299153626511;-0,00348655636168206;22,4884480703622;470
"21470";0;1;0;2;4;1;0;8;3;1;0,0110757058703114;-0,0307527765163587;60,5710334610194;471
"21471";0;0;1;1;3;7;1;4;2;1;0,0105564414265484;-0,0311608383649365;60,0934429327026;472
"21472";0;0;0;0;0;3;0;4;9;4;0,0434905246201398;0,0324328768160474;90,3843792388216;473
"21473";1;6;7;2;1;3;0;0;0;0;-0,0308539085949241;-0,00236535223492482;22,006508265622;474
"21474";0;3;5;3;5;2;1;1;0;0;-0,0196927644523196;-0,0220531609540331;32,2719073155895;475
"21475";0;0;0;0;0;0;0;5;6;9;0,0538924082774714;0,0684424884448726;99,9514527618885;476
"21476";2;1;2;1;5;4;2;2;1;0;-0,00362659909180244;-0,0349401777517419;47,0486718229949;477
"21477";0;1;2;1;8;1;0;3;3;1;0,0142081198306062;-0,0278871002564059;63,4520534425974;478
"21478";0;6;3;5;2;4;0;0;0;0;-0,0279602464326484;-0,00831477574246004;24,6679376345128;479
"21479";1;6;5;4;4;0;0;0;0;0;-0,0340173120682291;0,00481554832299114;19,0969858551398;480
"21480";0;0;0;0;0;0;0;7;9;4;0,0455170405567988;0,0388487563052854;92,2482557827607;481
"21481";0;1;2;3;5;5;4;0;0;0;0,00304338520090576;-0,0349331011901562;53,1833520624787;482
"21482";0;1;0;2;4;7;0;0;3;3;0,0123538319660336;-0,0296672116706872;61,7465826915577;483
"21483";0;1;0;3;4;6;3;1;1;1;-0,00378258739536105;-0,034902728871379;46,9052024651319;484
"21484";8;4;3;0;4;1;0;0;0;0;-0,0372979778771289;0,0130094595532159;16,0796120762825;485
"21485";0;8;2;3;2;4;1;0;0;0;-0,0264079204213256;-0,0112625787165778;26,0956806829199;486
"21486";0;0;0;0;0;4;0;8;4;4;0,0313227127898694;1,13360432888021e-05;79,193103290163;487
"21487";8;6;3;0;2;1;0;0;0;0;-0,0487567146293511;0,0475956420458847;5,5405039107427;488
"21488";0;0;0;0;0;2;0;7;5;6;0,0335063596603171;0,00505955740473185;81,2015001196414;489
"21489";0;0;0;0;1;1;0;4;6;8;0,0386176344063052;0,0181931442300148;85,9025660902262;490
"21490";5;6;7;0;2;0;0;0;0;0;-0,0449075778641258;0,0349429802720749;9,08072562888265;491
"21491";0;2;1;3;3;5;1;4;1;0;0,0083877560581627;-0,0326591631187905;58,0988068599254;492
"21492";1;3;0;1;4;5;1;2;3;0;0,00709805898655127;-0,0333926385765648;56,9126152899116;493
"21493";0;3;7;5;4;0;1;0;0;0;-0,018692214368984;-0,0233882278559836;33,1921575823799;494
"21494";1;4;7;3;3;2;0;0;0;0;-0,0240992945311208;-0,015331683793176;28,219026257284;495
"21495";0;0;0;0;0;2;0;6;9;3;0,0462539810843603;0,0412538265492154;92,9260526550934;496
"21496";0;0;1;0;5;4;0;6;2;2;0,0198566680848516;-0,020967378657794;68,6472736764699;497
"21497";0;1;3;6;3;5;2;0;0;0;-0,0220265966585716;-0,018664147043133;30,1253783749416;498
"21498";0;0;0;0;0;1;0;8;6;5;0,0457562458679131;0,0396252179090951;92,468263511546;499
"21499";0;1;6;3;5;3;2;0;0;0;-0,0185215391520624;-0,0236089037316087;33,349135145545;500
"21500";0;0;0;1;0;4;0;8;7;0;0,0300899363835113;-0,00268985101925936;78,0592641793191;501
"21501";6;8;5;0;1;0;0;0;0;0;-0,0505265599504508;0,0537646859475237;3,91269871033728;502
"21502";0;3;1;4;1;5;3;2;1;0;0,00442045074122332;-0,034540179094206;54,4499002862722;503
"21503";0;0;0;0;1;1;1;6;3;8;0,0498388225435333;0,0535005778993135;96,223190263845;504
"21504";0;0;0;1;0;3;0;5;8;3;0,0383327894764114;0,0174126599725332;85,6405815808102;505
"21505";0;0;0;0;1;4;2;7;2;4;0,0257583241871719;-0,0113295644368612;74,0752884186804;506
"21506";0;2;5;5;3;4;1;0;0;0;-0,0342100898147866;0,00527600823134005;18,9196796156466;507
"21507";0;1;5;2;8;4;0;0;0;0;-0,00904454081029301;-0,0326323518113094;42,0655506430194;508
"21508";0;1;7;8;2;2;0;0;0;0;-0,0324342837393224;0,00113370828173273;20,5529671860859;509
"21509";0;0;0;0;0;3;0;4;9;4;0,0522914122229978;0,0624023500636381;98,4789457172155;510
"21510";0;0;0;2;7;6;0;2;2;1;0,0100683291175161;-0,0315270490687332;59,6445044036955;511
"21511";0;1;1;3;5;7;0;2;1;0;-0,00270943706754267;-0,0351255954176558;47,8922263951972;512
"21512";7;5;8;0;0;0;0;0;0;0;-0,0530859782025022;0,0630773255859078;1,55868828296661;513
"21513";0;0;0;1;1;10;3;3;0;2;0,0146228629100991;-0,0274557037290725;63,8335110386834;514
"21514";0;3;2;1;5;7;1;0;1;0;-0,0184937625318793;-0,0236446230034831;33,3746825344861;515
"21515";0;0;2;0;11;4;1;1;1;0;0,014088635293503;-0,028009127591804;63,3421582169831;516
"21516";7;5;6;0;2;0;0;0;0;0;-0,0369630480647383;0,0121380731894405;16,3876618724316;517
"21517";0;0;1;3;2;2;0;4;6;2;0,0220116094623283;-0,0177334319912931;70,6292687915266;518
"21518";0;0;0;0;1;3;0;4;10;2;0,0466334825637057;0,0425073304334934;93,2750969892368;519
"21519";0;5;5;7;1;1;1;0;0;0;-0,0225351605475595;-0,0178745837014565;29,6576296212152;520
"21520";0;0;0;0;0;0;1;6;5;8;0,0442255435331027;0,0347263870193981;91,0604087170213;521
"21521";0;6;3;7;2;1;1;0;0;0;-0,0261650576910124;-0,0117083633227719;26,3190523022786;522
"21522";7;8;5;0;0;0;0;0;0;0;-0,0537033994611732;0,065393150769946;0,99081858061254;523
"21523";0;0;0;0;1;0;0;5;7;7;0,0386163145983943;0,0181895146949155;85,9013522043824;524
"21524";0;0;0;0;0;0;0;6;8;6;0,0403081184798296;0,022943088439045;87,4573792330921;525
